scenario,policy,run,total_cost,stockouts,service_level,collapse_events,avg_backorders,avg_inventory,time_to_first_collapse
leadtime_shock_50,traditional,108,8284981529.002875,16387.0,0.3282996332813964,16362.0,33548.79537419692,26.06296200906845,1.0
leadtime_shock_50,traditional,109,8253225652.582572,16388.0,0.33122873957044635,16363.0,33399.19196832491,25.753810332620798,1.0
leadtime_shock_50,traditional,110,8265408934.120523,16386.0,0.32980466787018686,16368.0,33418.36881081864,24.994041632355778,1.0
leadtime_shock_50,traditional,111,8251374500.605142,16382.0,0.33021698252626847,16360.0,33354.728367860334,26.192656884824235,2.0
leadtime_shock_50,traditional,112,8264333982.204292,16385.0,0.33021078265505016,16360.0,33437.25652071829,26.05715779522106,1.0
leadtime_shock_50,traditional,113,8270283961.445934,16381.0,0.3292711287972018,16364.0,33439.55419700978,26.256208501148556,1.0
leadtime_shock_50,traditional,114,8272515486.504597,16385.0,0.33113386759594104,16365.0,33448.74485563423,25.118991460868536,1.0
leadtime_shock_50,traditional,115,8276035760.678442,16385.0,0.32982594665970927,16363.0,33424.42816270218,25.127162132223198,1.0
leadtime_shock_50,traditional,116,8240128971.608166,16386.0,0.33217668444106563,16363.0,33263.10724004905,24.944822872281716,1.0
leadtime_shock_50,traditional,117,8269777830.78749,16383.0,0.33058820374136194,16362.0,33458.901973237,26.801436829779696,1.0
leadtime_shock_50,traditional,118,8263316826.874839,16383.0,0.33115720341279836,16363.0,33423.01198760809,25.434689639874296,1.0
leadtime_shock_50,traditional,119,8260126807.776626,16380.0,0.3305241430720068,16362.0,33395.27074987175,25.352776704959744,1.0
leadtime_shock_50,traditional,120,8252425782.657216,16382.0,0.33176952177592434,16365.0,33353.65762342515,25.448385723014585,1.0
leadtime_shock_50,traditional,121,8226459852.08251,16382.0,0.3323696977227377,16362.0,33232.09246495013,24.879212068252478,1.0
leadtime_shock_50,traditional,122,8289101847.541334,16387.0,0.3290435282493765,16362.0,33502.68390814309,26.282704149909538,1.0
leadtime_shock_50,traditional,123,8257403090.484843,16382.0,0.3298046348668831,16360.0,33376.97650881409,24.900239779066734,1.0
leadtime_shock_50,traditional,124,8263798532.419287,16384.0,0.3312782077677498,16366.0,33372.74914167422,25.042455397965234,1.0
leadtime_shock_50,traditional,125,8291981777.906,16383.0,0.33029933745005036,16363.0,33473.135384734494,26.032835274172058,2.0
leadtime_shock_50,traditional,126,8281006882.427758,16384.0,0.32922858344168154,16363.0,33489.40750595916,26.645080231905975,1.0
leadtime_shock_50,traditional,127,8256639350.275983,16383.0,0.33137012498181817,16363.0,33324.413612746044,25.207972123710224,1.0
leadtime_shock_50,traditional,128,8277909941.538827,16387.0,0.32896619859190723,16368.0,33458.16532514584,26.421303436002553,1.0
leadtime_shock_50,traditional,129,8286530240.455172,16385.0,0.32980432429934814,16363.0,33476.771450153385,25.336231828913125,1.0
leadtime_shock_50,traditional,130,8242771077.247334,16381.0,0.3306598027389159,16364.0,33362.996057724675,25.415065453057395,1.0
leadtime_shock_50,traditional,131,8259281303.947444,16382.0,0.3296679923315765,16363.0,33410.4277444789,25.308529374775812,1.0
leadtime_shock_50,traditional,132,8271326327.550377,16382.0,0.32987542628840594,16361.0,33419.536958655255,25.945722232365522,1.0
leadtime_shock_50,traditional,133,8248693359.50274,16384.0,0.3312950338613713,16364.0,33351.13486139702,26.856019560039233,1.0
leadtime_shock_50,traditional,134,8278442456.256646,16382.0,0.33009005029487654,16369.0,33435.57654952177,24.608035355462928,1.0
leadtime_shock_50,traditional,135,8287426059.237646,16381.0,0.3297385277132905,16366.0,33495.68729899245,26.28925015458127,2.0
